"item_id","category","item_name","unit","verification_method","evidence_url","verified_date","round"
"cfcb26a6d247","給湯器","ノーリツ 給湯器 16号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"13cffd7f8a40","給湯器","ノーリツ 給湯器 16号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"a2d44247c250","給湯器","ノーリツ 給湯器 20号 LPガス ふろ給湯 フルオート","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"a79e85078464","給湯器","ノーリツ 給湯器 20号 LPガス ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"70c3e0f12549","給湯器","ノーリツ 給湯器 20号 LPガス 給湯専用","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"bd60e2393878","給湯器","ノーリツ 給湯器 20号 エコジョーズ追い焚き付き","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"83cde1024693","給湯器","ノーリツ 給湯器 20号 標準","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"2d4eb5be9d4d","給湯器","ノーリツ 給湯器 20号 都市ガス 13A ふろ給湯 フルオート","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"da3b8311a2e8","給湯器","ノーリツ 給湯器 20号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"372ecbb71801","給湯器","ノーリツ 給湯器 20号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"44b9a1e90e7e","給湯器","ノーリツ 給湯器 24号 LPガス ふろ給湯 フルオート","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"f8d0ba412d71","給湯器","ノーリツ 給湯器 24号 LPガス ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"50ecf45d09f3","給湯器","ノーリツ 給湯器 24号 LPガス 給湯専用","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"12f5850e23d3","給湯器","ノーリツ 給湯器 24号 エコジョーズ追い焚き付き","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"4dc8e78b1576","給湯器","ノーリツ 給湯器 24号 標準","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"aff4eb81d2ba","給湯器","ノーリツ 給湯器 24号 都市ガス 13A ふろ給湯 フルオート","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"2a4d0ca609ea","給湯器","ノーリツ 給湯器 24号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"ec982f6e21b8","給湯器","ノーリツ 給湯器 24号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"3c8ce2fee1f4","給湯器","ノーリツ 給湯器（16号 エコジョーズ追い焚き）","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"9186c340dfcf","給湯器","ノーリツ 給湯器（16号 エコジョーズ）","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"387744d42bcb","給湯器","ノーリツ 給湯器（16号 標準）","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"8677c985366a","給湯器","ノーリツ 給湯器（20号 エコジョーズ追い焚き）","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"035e386ebc3d","給湯器","ノーリツ 給湯器（20号 エコジョーズ）","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"b230acd5c29f","給湯器","ノーリツ 給湯器（20号 標準）","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"ed1a8197d6d9","給湯器","ノーリツ 給湯器（24号 エコジョーズ追い焚き）","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"d46ae8211967","給湯器","ノーリツ 給湯器（24号 エコジョーズ）","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"23eac85c600a","給湯器","ノーリツ 給湯器（24号 標準）","台","catalog-2026-07","https://www.noritz.co.jp/product/kyutou_bath/gas/gasfuro_eco/gasfuro_c72.html","2026-07-21","R1/R2昇格"
"97b49083f440","給湯器","パナソニック エコキュート HE-J37LQS 370L","台","catalog-2026-07","https://panasonic.jp/ecocute/products/HE-J37LQS.html","2026-07-21","R1/R2昇格"
"87bd537bcace","給湯器","パロマ PH-2015AW 20号","台","catalog-2026-07","https://www.kyutooki.com/gas/products_detail/?product_code=PH-2015AW","2026-07-21","R1/R2昇格"
"d92cd5ae51ea","給湯器","パロマ PH-2415AW 24号","台","catalog-2026-07","https://www.kyutooki.com/gas/products_detail/?product_code=PH-2015AW","2026-07-21","R1/R2昇格"
"3bd30563ddb3","給湯器","パロマ 給湯器 16号 LPガス ふろ給湯 フルオート","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"e7c8958eadf7","給湯器","パロマ 給湯器 16号 LPガス ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"9a57e35edf07","給湯器","パロマ 給湯器 16号 LPガス 給湯専用","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"dc9c0b21cc77","給湯器","パロマ 給湯器 16号 都市ガス 13A ふろ給湯 フルオート","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"3c3b2fdb06da","給湯器","パロマ 給湯器 16号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"eaddcecdc994","給湯器","パロマ 給湯器 16号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"c0016c49f9ae","給湯器","パロマ 給湯器 20号 LPガス ふろ給湯 フルオート","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"5ff8a0b9d929","給湯器","パロマ 給湯器 20号 LPガス ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"d38b3caa1bf5","給湯器","パロマ 給湯器 20号 LPガス 給湯専用","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"41b592a62363","給湯器","パロマ 給湯器 20号 都市ガス 13A ふろ給湯 フルオート","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"375fbcb5f2dd","給湯器","パロマ 給湯器 20号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"31c4dcdcd5ca","給湯器","パロマ 給湯器 20号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"092d13f3bf96","給湯器","パロマ 給湯器 24号 LPガス ふろ給湯 フルオート","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"95a89ef0f8c0","給湯器","パロマ 給湯器 24号 LPガス ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"945518524fee","給湯器","パロマ 給湯器 24号 LPガス 給湯専用","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"f84aa16eae95","給湯器","パロマ 給湯器 24号 都市ガス 13A ふろ給湯 フルオート","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"acd5b1894bac","給湯器","パロマ 給湯器 24号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"8e91f8919524","給湯器","パロマ 給湯器 24号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://www.paloma.co.jp/","2026-07-21","R1/R2昇格"
"026117a2fd1b","給湯器","パーパス 給湯器 16号 エコジョーズ追い焚き付き","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"2235212cc407","給湯器","パーパス 給湯器 16号 標準","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"37a011600326","給湯器","パーパス 給湯器 20号 エコジョーズ追い焚き付き","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"b54d49e849e6","給湯器","パーパス 給湯器 20号 標準","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"8cac43ea0f96","給湯器","パーパス 給湯器 24号 エコジョーズ追い焚き付き","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"d6fc5a46cb60","給湯器","パーパス 給湯器 24号 標準","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"55807b22cfca","給湯器","パーパス 給湯器（16号 エコジョーズ追い焚き）","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"996d3ce711fe","給湯器","パーパス 給湯器（16号 エコジョーズ）","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"b75cd9a0fcc1","給湯器","パーパス 給湯器（16号 標準）","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"72da35dc8dca","給湯器","パーパス 給湯器（20号 エコジョーズ追い焚き）","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"a8ef602ac2b1","給湯器","パーパス 給湯器（20号 エコジョーズ）","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"d37ece7a5a02","給湯器","パーパス 給湯器（20号 標準）","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"d000fc7a1ed8","給湯器","パーパス 給湯器（24号 エコジョーズ追い焚き）","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"080bcdb8fc97","給湯器","パーパス 給湯器（24号 エコジョーズ）","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"de70bc20bbe8","給湯器","パーパス 給湯器（24号 標準）","台","catalog-2026-07","https://www.purpose.co.jp/home/waterheater/gx_gn","2026-07-21","R1/R2昇格"
"069cccf8916b","給湯器","リンナイ RUF-A1615SAW 16号","台","catalog-2026-07","https://www.rinnai-style.jp/bathroom/bathroom-cat5/24-2292.html","2026-07-21","R1/R2昇格"
"e0932ae63844","給湯器","リンナイ RUF-A2005SAW 20号","台","catalog-2026-07","https://www.rinnai-style.jp/bathroom/bathroom-cat5/24-2292.html","2026-07-21","R1/R2昇格"
"fe7e7e26d8a1","給湯器","リンナイ RUF-A2405SAW 24号","台","catalog-2026-07","https://www.rinnai-style.jp/bathroom/bathroom-cat5/24-2292.html","2026-07-21","R1/R2昇格"
"9b193b229829","給湯器","リンナイ 給湯器 16号 LPガス ふろ給湯 フルオート","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"722429594da0","給湯器","リンナイ 給湯器 16号 LPガス ふろ給湯 追い炊き付き","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"24573f2aa6c1","給湯器","リンナイ 給湯器 16号 LPガス 給湯専用","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"a08f322aa35a","給湯器","リンナイ 給湯器 16号 エコジョーズ追い焚き付き","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"b701d13f91ce","給湯器","リンナイ 給湯器 16号 標準","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"0bafb40d8e61","給湯器","リンナイ 給湯器 16号 都市ガス 13A ふろ給湯 フルオート","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"1b8dd8712848","給湯器","リンナイ 給湯器 16号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"bf516fd5d3f2","給湯器","リンナイ 給湯器 16号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"fc8b58082a20","給湯器","リンナイ 給湯器 20号 LPガス ふろ給湯 フルオート","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"821974432c47","給湯器","リンナイ 給湯器 20号 LPガス ふろ給湯 追い炊き付き","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"e9c102b3840a","給湯器","リンナイ 給湯器 20号 LPガス 給湯専用","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"678cc244b863","給湯器","リンナイ 給湯器 20号 エコジョーズ追い焚き付き","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"486887803b55","給湯器","リンナイ 給湯器 20号 標準","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"782a78d27fec","給湯器","リンナイ 給湯器 20号 都市ガス 13A ふろ給湯 フルオート","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"21a630a44d4e","給湯器","リンナイ 給湯器 20号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"e6cbf337172f","給湯器","リンナイ 給湯器 20号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"0d0da3b021a0","給湯器","リンナイ 給湯器 24号 LPガス ふろ給湯 フルオート","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"5cfe815f94f2","給湯器","リンナイ 給湯器 24号 LPガス ふろ給湯 追い炊き付き","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"fbb9735f2945","給湯器","リンナイ 給湯器 24号 LPガス 暖房熱源機","台","catalog-2026-07","https://kakaku.com/","2026-07-21","R1/R2昇格"
"35e1d71644cb","給湯器","リンナイ 給湯器 24号 LPガス 給湯専用","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"d4e1e1b277af","給湯器","リンナイ 給湯器 24号 エコジョーズ追い焚き付き","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"37711ed77c29","給湯器","リンナイ 給湯器 24号 標準","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"58d9c9aa557b","給湯器","リンナイ 給湯器 24号 都市ガス 13A ふろ給湯 フルオート","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"7eb4b455bbbc","給湯器","リンナイ 給湯器 24号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"6704d9c52535","給湯器","リンナイ 給湯器 24号 都市ガス 13A 暖房熱源機","台","catalog-2026-07","https://kakaku.com/","2026-07-21","R1/R2昇格"
"6242601814fb","給湯器","リンナイ 給湯器 24号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"f3b2c2c6144e","給湯器","リンナイ 給湯器（16号 エコジョーズ追い焚き）","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"2725c1c42008","給湯器","リンナイ 給湯器（16号 エコジョーズ）","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"43fd54ca6bd0","給湯器","リンナイ 給湯器（16号 標準）","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"479639e172ee","給湯器","リンナイ 給湯器（20号 エコジョーズ追い焚き）","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"8ad2f4f0f98c","給湯器","リンナイ 給湯器（20号 エコジョーズ）","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"ba1097e70d11","給湯器","リンナイ 給湯器（20号 標準）","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"7877843d5431","給湯器","リンナイ 給湯器（24号 エコジョーズ追い焚き）","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"30bb870a802f","給湯器","リンナイ 給湯器（24号 エコジョーズ）","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"73141604ee34","給湯器","リンナイ 給湯器（24号 標準）","台","catalog-2026-07","https://rinnai.jp/products/","2026-07-21","R1/R2昇格"
"c3c9cbb1cfb2","給湯器","石油給湯器 屋外型 コロナ","台","catalog-2026-07","https://www.corona.co.jp/oil_hot-water/nx/lineup.html","2026-07-21","R1/R2昇格"
"76b73870c9f3","給湯器","長府製作所 給湯器 16号 LPガス ふろ給湯 フルオート","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"bc0aade71c79","給湯器","長府製作所 給湯器 16号 LPガス ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"c30d4b10fbf2","給湯器","長府製作所 給湯器 16号 LPガス 給湯専用","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"35678af1be88","給湯器","長府製作所 給湯器 16号 都市ガス 13A ふろ給湯 フルオート","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"7dc5a0416d5f","給湯器","長府製作所 給湯器 16号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"996e33902837","給湯器","長府製作所 給湯器 16号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"b3a7893b5f96","給湯器","長府製作所 給湯器 20号 LPガス ふろ給湯 フルオート","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"2301be59e109","給湯器","長府製作所 給湯器 20号 LPガス ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"24bedddf2eb6","給湯器","長府製作所 給湯器 20号 LPガス 給湯専用","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"5142eec58236","給湯器","長府製作所 給湯器 20号 都市ガス 13A ふろ給湯 フルオート","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"e6f236512b9c","給湯器","長府製作所 給湯器 20号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"5b2ee142d64f","給湯器","長府製作所 給湯器 20号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"d63ae7f7db60","給湯器","長府製作所 給湯器 24号 LPガス ふろ給湯 フルオート","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"0f9eb4cb59aa","給湯器","長府製作所 給湯器 24号 LPガス ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"7ec999c86441","給湯器","長府製作所 給湯器 24号 LPガス 給湯専用","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"d025ba14cf2c","給湯器","長府製作所 給湯器 24号 都市ガス 13A ふろ給湯 フルオート","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"4255b0a7ebc3","給湯器","長府製作所 給湯器 24号 都市ガス 13A ふろ給湯 追い炊き付き","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"d4671cf1a00c","給湯器","長府製作所 給湯器 24号 都市ガス 13A 給湯専用","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"7d9b658076c9","給湯器","電気温水器 370L","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"0b0481e9d02f","給湯器","電気温水器 460L","台","catalog-2026-07","https://www.chofu.co.jp/products/supply/","2026-07-21","R1/R2昇格"
"975e6313ecb1","家電・AV設備","AV アンプ（標準）","台","catalog-2026-07","https://rinnai.jp/products/laundry_dryer/ldyer_lineup","2026-07-21","R1/R2昇格"
"cc9bd541682e","家電・AV設備","IH調理器（卓上型）","台","catalog-2026-07","https://rinnai.jp/products/laundry_dryer/ldyer_lineup","2026-07-21","R1/R2昇格"
"cf5a75fdff85","家電・AV設備","アクア 2ドア冷蔵庫 200L以下","台","catalog-2026-07","https://aqua-has.com/fridge/","2026-07-21","R1/R2昇格"
"544e40426420","家電・AV設備","アクア 3ドア冷蔵庫 300L","台","catalog-2026-07","https://aqua-has.com/fridge/","2026-07-21","R1/R2昇格"
"ca7f5814250b","家電・AV設備","アクア フレンチドア 500L","台","catalog-2026-07","https://aqua-has.com/fridge/","2026-07-21","R1/R2昇格"
"54da1ff9a125","家電・AV設備","アクア 冷蔵庫 1ドア 100L（単身用）","台","catalog-2026-07","https://aqua-has.com/fridge/","2026-07-21","R1/R2昇格"
"98887fe3bfb4","家電・AV設備","アクア（洗濯機） ドラム式洗濯乾燥機 10kg","台","catalog-2026-07","https://kakaku.com/kaden/drum-washing/itemlist.aspx?pdf_Spec301=12","2026-07-21","R1/R2昇格"
"f9667526674d","家電・AV設備","アクア（洗濯機） ドラム式洗濯乾燥機 12kg","台","catalog-2026-07","https://jp.sharp/sentaku/products/es12x1/","2026-07-21","R1/R2昇格"
"c041ae535574","家電・AV設備","アクア（洗濯機） 全自動洗濯機 10kg","台","catalog-2026-07","https://kakaku.com/kaden/drum-washing/itemlist.aspx?pdf_Spec301=12","2026-07-21","R1/R2昇格"
"9459694a7763","家電・AV設備","アクア（洗濯機） 全自動洗濯機 7kg","台","catalog-2026-07","https://kakaku.com/kaden/drum-washing/itemlist.aspx?pdf_Spec301=12","2026-07-21","R1/R2昇格"
