category,item_name,unit
"屋根材料（カバー工法）","屋根固定ビス SUS（100本）","箱"
"軒天・破風・雨樋","軒天ボード ケイカル板 4mm（910×1820）","枚"
"軒天・破風・雨樋","軒天通気見切り（1m）","m"
"軒天・破風・雨樋","破風板 木製プライム 180mm（3000mm）","本"
"軒天・破風・雨樋","鼻隠し板 木製プライム 180mm（3000mm）","本"
"軒天・破風・雨樋","雨樋 丸型 105mm（3m）","本"
"軒天・破風・雨樋","雨樋金物（軒樋受け）","個"
"軒天・破風・雨樋","集水器（エルボ型）","個"
"住宅設備（収納・造作）","洗面収納 三面鏡 W900","台"
"住宅設備（収納・造作）","玄関収納 シューズクローク W1800","台"
"住宅設備（収納・造作）","食器棚 カップボード W2400","台"
"住宅設備（収納・造作）","パントリー 可動棚（1m²）","m²"
"住宅設備（収納・造作）","洗濯機パン 640×640","個"
"住宅設備（収納・造作）","エコカラット（1m²）","m²"
"外部工事（最低限）","土間コンクリート（玄関前 2m²）","m²"
"外部工事（最低限）","外構フェンス（1m）","m"
"外部工事（最低限）","水切り板金（1m）","m"
"外部工事（最低限）","基礎巾木塗装材（外部）","缶"
"品薄・高騰品目（2026年4月警告）","⚠ VVFケーブル全品（+15〜20%）","式"
"品薄・高騰品目（2026年4月警告）","⚠ フェノールフォーム断熱材（+25〜35%）","式"
"品薄・高騰品目（2026年4月警告）","⚠ 外壁塗料 エスケー化研系（+10〜15%）","式"
"品薄・高騰品目（2026年4月警告）","⚠ マスキングテープ フクビ系（品薄）","式"
"リフォーム特有解体費","既存床撤去・処分（1m²）","m²"
"リフォーム特有解体費","既存壁撤去・処分（1m²）","m²"
"リフォーム特有解体費","既存天井撤去・処分（1m²）","m²"
"リフォーム特有解体費","既存サッシ撤去・処分（1箇所）","箇所"
"リフォーム特有解体費","既存建具撤去・処分（1枚）","枚"
"リフォーム特有解体費","既存設備撤去（キッチン・浴室等）","式"
"構造補修（柱・梁・土台）","柱（105×105）部分補修（当て木・エポキシ）","箇所"
"構造補修（柱・梁・土台）","柱（105×105）部分交換（1本・ジャッキなし）","本"
"構造補修（柱・梁・土台）","通し柱全交換（105×105・ジャッキアップ含む）","本"
"構造補修（柱・梁・土台）","土台（105×105）1間（1.8m）交換","箇所"
"構造補修（柱・梁・土台）","土台全周交換（30坪・ジャッキアップ込み）","式"
"構造補修（柱・梁・土台）","添え梁補強（既存梁に並べて固定）","箇所"
"構造補修（柱・梁・土台）","梁全交換（120×180・仮設サポート含む）","本"
"ジャッキアップ工事","ジャッキアップ（家全体・土台基礎補修時）","式"
"ジャッキアップ工事","ジャッキアップ（部分・1コーナー）","箇所"
"ジャッキアップ工事","仮設サポートジャッキ（工期中）","本"
"基礎補修","基礎診断・耐震診断（専門家）","式"
"基礎補修","クラックシール工法（1m）","m"
"基礎補修","エポキシ樹脂注入（1箇所）","箇所"
"基礎補修","Uカット工法（1m）","m"
"基礎補修","アラミド繊維シート補強（1㎡・材工込み）","㎡"
"基礎補修","基礎増し打ち（1箇所・910mm幅）","箇所"
"基礎補修","基礎補強のための床解体・復旧","式"
"基礎補修","布基礎→ベタ基礎全面打ち直し","式"
"基礎補修","エポキシ樹脂注入キット（低圧注入器+樹脂 10本セット）","セット"
"基礎補修","炭素繊維シート（CF-1mm 500mm×50m）","巻"
"基礎補修","無収縮モルタル（25kg）","袋"
"シロアリ被害補修","シロアリ駆除（バリア工法・30坪）","式"
"シロアリ被害補修","シロアリ駆除（ベイト工法・30坪）","式"
"シロアリ被害補修","被害土台交換（1間・シロアリ食害）","箇所"
"シロアリ被害補修","被害柱補修（エポキシ充填）","本"
"シロアリ被害補修","被害柱全交換（食害重度・1本）","本"
"シロアリ被害補修","防蟻処理剤エコボロン（10L）","本"
"シロアリ被害補修","床下換気扇設置（シロアリ・湿気対策）","台"
"シロアリ被害補修","床下調湿材（モイスファーム 1袋=10kg）","袋"
"シロアリ被害補修","防湿シート（ポリエチレン 0.15mm 50m巻）","巻"
"外壁材料（張替）","窯業系サイディング 16mm（ニチハ・ケイミュー標準）","㎡"
"外壁材料（張替）","金属サイディング（ガルバリウム鋼板）","㎡"
"外壁材料（張替）","透湿防水シート（タイベック・50m巻）","巻"
"外壁材料（張替）","胴縁（18×45mm×4m 防腐処理）","本"
"外壁材料（張替）","外壁出隅・入隅コーナー材（サイディング用）","本"
"外壁材料（張替）","サイディング釘（ステンレス 2.1×38mm 1kg）","袋"
"外壁材料（張替）","変成シリコンコーキング（330ml）","本"
"外壁材料（張替）","バックアップ材（10mm丸×50m）","巻"
"外壁材料（張替）","モルタル外壁下地（ラスモルタル 25kg）","袋"
"外壁材料（張替）","ラス網（22番手 910×1820mm）","枚"
"外壁材料（張替）","外壁通気金物（スターター・ドウブチレス用）","本"
"外壁材料（張替）","土台水切り（ガルバリウム鋼板 2m）","本"
"間取り変更材料","LGSスタッド65型 3000mm","本"
"間取り変更材料","LGSランナー65型 3000mm","本"
"間取り変更材料","LGSスタッドビス（ラッパ 3.5×25mm 1000本）","箱"
"間取り変更材料","間柱（45×90mm×3000mm 乾燥材）","本"
"間取り変更材料","貫・横胴縁（30×105mm×3000mm）","本"
"間取り変更材料","LVL梁（90×270mm×3m・開口補強用）","本"
"間取り変更材料","開口補強集成材ヘッダー（105×105×1.8m）","本"
"間取り変更材料","鋼製束（調整式 高さ180〜270mm）","本"
"間取り変更材料","遮音シート（RESTA 940mm×10m巻）","巻"
"間取り変更材料","グラスウール（50mm 密度24K・防音仕様）","㎡"
"間取り変更材料","既存間仕切り壁撤去（1間・3㎡）","箇所"
"間取り変更材料","間仕切り壁新設（LGS・PB12.5両面・3㎡）","箇所"
"電気設備詳細（EV・HEMS・防災）","EV充電コンセント（200V 16A 普通充電）","台"
"電気設備詳細（EV・HEMS・防災）","EV充電ケーブル（Type1 200V 5m）","本"
"電気設備詳細（EV・HEMS・防災）","HEMSコントローラー（パナソニック AiSEG2）","台"
"電気設備詳細（EV・HEMS・防災）","スマート分電盤（Wi-Fi対応）","台"
"電気設備詳細（EV・HEMS・防災）","住宅用火災警報器（光電式 単独型）","個"
"電気設備詳細（EV・HEMS・防災）","住宅用火災警報器（連動型・親機）","個"
"電気設備詳細（EV・HEMS・防災）","CO警報器（ガス機器周辺）","個"
"電気設備詳細（EV・HEMS・防災）","LED照明器具（シーリング・6畳用）","台"
"電気設備詳細（EV・HEMS・防災）","LED照明器具（ダウンライト φ100）","台"
"電気設備詳細（EV・HEMS・防災）","スイッチ・コンセントプレート（パナソニック コスモ）","個"
"電気設備詳細（EV・HEMS・防災）","幹線ケーブル（CV5.5㎟ 3芯 20m）","m"
"電気設備詳細（EV・HEMS・防災）","VVFケーブル（2.0mm 2芯 100m巻）","巻"
"電気設備詳細（EV・HEMS・防災）","VVFケーブル（1.6mm 2芯 100m巻）","巻"
"電気設備詳細（EV・HEMS・防災）","PF管（CD管 16mm 50m巻）","巻"
"給排水設備詳細","汚水桝（塩ビ製 φ200mm）交換","個"
"給排水設備詳細","雨水桝（樹脂製 φ200mm）交換","個"
"給排水設備詳細","ヘッダー工法分岐（給水・16mm×8回路）","式"
"給排水設備詳細","ヘッダー工法分岐（給湯・16mm×8回路）","式"
"給排水設備詳細","架橋ポリエチレン管（16mm×50m）","巻"
"給排水設備詳細","架橋ポリエチレン管（20mm×50m）","巻"
"給排水設備詳細","水道メーター周辺材料（止水栓・逆止弁・ユニオン）","式"
"給排水設備詳細","排水VP管（100mm×4m）","本"
"給排水設備詳細","排水VP管（75mm×4m）","本"
"給排水設備詳細","排水VP管（50mm×4m）","本"
"給排水設備詳細","VP継手セット（エルボ・チーズ・ソケット 各10個）","式"
"給排水設備詳細","通気管（VU40mm×4m）","本"
"給排水設備詳細","防臭キャップ（φ50mm・φ100mm 各5個）","式"
"給排水設備詳細","給水止水栓（ボール弁 20A）","個"
"給排水設備詳細","配管保温材（ポリエチレン 20mm厚・1m）","m"
"仮設工事","マスキングテープ（18mm×18m）","巻"
"仮設工事","マスキングテープ（24mm×18m）","巻"
"仮設工事","養生シート（1.8m×1.8m）","枚"
"仮設工事","養生シート（3.6m×5.4m）","枚"
"仮設工事","ブルーシート（3.6m×5.4m）","枚"
"仮設工事","安全ネット（1.8m×5.4m）","枚"
"仮設工事","単管パイプ（3m）","本"
"仮設工事","クランプ（直交）","個"
"仮設工事","クランプ（自在）","個"
"仮設工事","足場板（3m）","枚"
"仮設工事","仮囲い板（1.8m×0.9m）","枚"
"基礎工事材料","生コンクリート（18-18-20）","m3"
"基礎工事材料","生コンクリート（21-18-20）","m3"
"基礎工事材料","砕石（RC-40）","m3"
"基礎工事材料","捨てコンクリート用砂","m3"
"基礎工事材料","鉄筋（D10）","ton"
"基礎工事材料","鉄筋（D13）","ton"
"基礎工事材料","鉄筋（D16）","ton"
"基礎工事材料","アンカーボルト（M12×600）","本"
"基礎工事材料","アンカーボルト（M16×600）","本"
"基礎工事材料","ホールダウン金物（HD15）","個"
"基礎工事材料","スペーサー（60mm）","個"
"基礎工事材料","型枠合板（12mm）","枚"
"基礎工事材料","セパレーター","本"
"基礎工事材料","フォームタイ","個"
"基礎工事材料","防湿フィルム（0.1mm）","m2"
"基礎工事材料","鉄筋スペーサー（骨材）","個"
"基礎工事材料","断熱材（スタイロ50mm）","m2"
"金物・ビス・釘","コーススレッド（3.8×75 徳用）","箱"
"金物・ビス・釘","コーススレッド（3.8×51 徳用）","箱"
"金物・ビス・釘","コーススレッド（4.2×90）","箱"
"金物・ビス・釘","ビス（3.5×35 徳用）","箱"
"金物・ビス・釘","ビス（3.5×65）","箱"
"金物・ビス・釘","フロアビス（3.8×55）","箱"
"金物・ビス・釘","N釘（N50）","kg"
"金物・ビス・釘","N釘（N65）","kg"
"金物・ビス・釘","N釘（N75）","kg"
"金物・ビス・釘","N釘（N90）","kg"
"金物・ビス・釘","CN釘（CN50）","kg"
"金物・ビス・釘","CN釘（CN75）","kg"
"金物・ビス・釘","CN釘（CN90）","kg"
"金物・ビス・釘","ステンレスビス（3.5×35）","箱"
"金物・ビス・釘","土台プレート（BP-2）","個"
"金物・ビス・釘","柱脚金物（Z90）","個"
"金物・ビス・釘","柱頭金物（Z90）","個"
"金物・ビス・釘","羽子板ボルト（M12）","個"
"金物・ビス・釘","短冊金物（SB-E）","個"
"金物・ビス・釘","かど金物（CP-T）","個"
"金物・ビス・釘","筋交いプレート（BP）","個"
"金物・ビス・釘","ホールダウン金物（HD10）","個"
"金物・ビス・釘","ホールダウン金物（HD20）","個"
"金物・ビス・釘","アンカーセット（M12）","個"
"屋根材・防水","ガルバリウム鋼板（横葺き）","m2"
"屋根材・防水","スレート（コロニアル）","m2"
"屋根材・防水","ルーフィング（アスファルト940）","m2"
"屋根材・防水","ルーフィング（改質アスファルト）","m2"
"屋根材・防水","棟包み（ガルバ）","m"
"屋根材・防水","軒先唐草","m"
"屋根材・防水","谷樋（ガルバ）","m"
"木製建具・サッシ","アルミサッシ（引違い 1690×1170）","枚"
"木製建具・サッシ","アルミサッシ（引違い 1690×970）","枚"
"木製建具・サッシ","樹脂サッシ（引違い 1690×1170）","枚"
"木製建具・サッシ","アルミサッシ（FIX 910×970）","枚"
"木製建具・サッシ","アルミサッシ（縦すべり 640×970）","枚"
"木製建具・サッシ","玄関ドア（片開き 標準）","枚"
"木製建具・サッシ","勝手口ドア","枚"
"木製建具・サッシ","室内ドア（フラッシュ）","枚"
"木製建具・サッシ","引戸（ラシッサ等）","枚"
"木製建具・サッシ","クローゼット折戸","枚"
"内装仕上げ材","クロス（量産品 m単価）","m"
"内装仕上げ材","クロス（1000番台 m単価）","m"
"内装仕上げ材","フローリング（複合 12mm）","m2"
"内装仕上げ材","フローリング（無垢 15mm）","m2"
"内装仕上げ材","フローリング（朝日ウッドテック等）","m2"
"内装仕上げ材","クッションフロア（1.8m幅）","m"
"内装仕上げ材","フロアタイル","m2"
"内装仕上げ材","畳（和室用 半帖）","枚"
"内装仕上げ材","巾木（ソフト巾木 2.5m）","本"
"内装仕上げ材","廻縁（木製 3m）","本"
"水回り設備","システムバス（1616 標準）","式"
"水回り設備","システムキッチン（2400 標準）","式"
"水回り設備","洗面化粧台（750 標準）","式"
"水回り設備","トイレ（ウォシュレット付き）","式"
"水回り設備","給湯器（エコジョーズ 20号）","式"
"水回り設備","給湯器（エコジョーズ 24号）","式"
"水回り設備","エコキュート（370L）","式"
"水回り設備","洗濯パン（640×640）","個"
"外構・仕上げ","砂利（5分 1m3）","m3"
"外構・仕上げ","インターロッキング","m2"
"外構・仕上げ","コンクリート平板（300角）","枚"
"外構・仕上げ","フェンス（アルミ 1m）","m"
"外構・仕上げ","門扉（片開き）","式"
"外構・仕上げ","カーポート（1台用）","式"
"塗装・コーキング材","シリコンコーキング（330ml）","本"
"塗装・コーキング材","変性シリコン（330ml）","本"
"塗装・コーキング材","ウレタンコーキング（330ml）","本"
"塗装・コーキング材","プライマー（外壁用 1kg）","缶"
"塗装・コーキング材","外壁用塗料（シリコン 16kg）","缶"
"塗装・コーキング材","外壁用塗料（フッ素 16kg）","缶"
"塗装・コーキング材","内部塗料（AEP 15kg）","缶"
"塗装・コーキング材","木部保護塗料（4L）","缶"
"塗装・コーキング材","防腐防蟻処理剤（18L）","缶"
"太陽光パネルメーカー別品番","パナソニック HIT 245W VBHNxxx","枚"
"太陽光パネルメーカー別品番","パナソニック EVERVOLT 400W","枚"
"太陽光パネルメーカー別品番","長州産業 CS-340B81","枚"
"太陽光パネルメーカー別品番","シャープ ND-250AA","枚"
"太陽光パネルメーカー別品番","京セラ KJ250P-3FCAB","枚"
"太陽光パネルメーカー別品番","カナディアンソーラー CS3N-370","枚"
"太陽光パネルメーカー別品番","ネクストエナジー NEP-240","枚"
"太陽光パネルメーカー別品番","LONGi Hi-MO5 400W","枚"
"太陽光パネルメーカー別品番","QCELL Q.PEAK DUO 390W","枚"
"太陽光パネルメーカー別品番","テスラ Solar Panel 400W","枚"
"太陽光パネルメーカー別品番","太陽光パネル設置架台（1枚分）","枚"
"太陽光パネルメーカー別品番","太陽光用接続ケーブル（1m）","m"
"太陽光パネルメーカー別品番","太陽光用MC4コネクタ（1個）","個"
"蓄電池メーカー別品番","パナソニック 創蓄連携システム 5.6kWh","台"
"蓄電池メーカー別品番","パナソニック 創蓄連携システム 11.2kWh","台"
"蓄電池メーカー別品番","長州産業 Smart PV Plus 7.04kWh","台"
"蓄電池メーカー別品番","シャープ クラウド蓄電池 9.5kWh","台"
"蓄電池メーカー別品番","ニチコン トライブリッド 12kWh","台"
"蓄電池メーカー別品番","オムロン KPBP-A 9.8kWh","台"
"蓄電池メーカー別品番","テスラ Powerwall 13.5kWh","台"
"蓄電池メーカー別品番","ダイヤゼブラ電機 5.5kWh","台"
"蓄電池メーカー別品番","京セラ EnergyFarm 7.2kWh","台"
"蓄電池メーカー別品番","田淵電機 EIBS7 6.5kWh","台"
"スイッチ・コンセント品番","パナソニック コスモシリーズ コンセント WTF1001","個"
"スイッチ・コンセント品番","パナソニック コスモシリーズ スイッチ WTF0001","個"
"スイッチ・コンセント品番","パナソニック コスモシリーズ 3路スイッチ","個"
"スイッチ・コンセント品番","パナソニック アドバンスシリーズ コンセント","個"
"スイッチ・コンセント品番","パナソニック アドバンスシリーズ スイッチ","個"
"スイッチ・コンセント品番","神保電器 NK コンセント NK-1","個"
"スイッチ・コンセント品番","神保電器 NK スイッチ","個"
"スイッチ・コンセント品番","東芝ライテック コンセント DP-20C","個"
"スイッチ・コンセント品番","パナソニック 防水コンセント WF2031","個"
"スイッチ・コンセント品番","パナソニック アース付コンセント","個"
"スイッチ・コンセント品番","パナソニック USB付コンセント","個"
"スイッチ・コンセント品番","パナソニック EV充電コンセント WK4331","個"
"スイッチ・コンセント品番","パナソニック テレビコンセント WCS3430","個"
"スイッチ・コンセント品番","パナソニック LANコンセント WN4523","個"
"スイッチ・コンセント品番","フルカラー プレート（1連）","個"
"スイッチ・コンセント品番","フルカラー プレート（2連）","個"
"スイッチ・コンセント品番","フルカラー プレート（3連）","個"
"カーテン・ブラインド全種類","ドレープカーテン（既製品 幅100×丈135）","枚"
"カーテン・ブラインド全種類","ドレープカーテン（既製品 幅100×丈178）","枚"
"カーテン・ブラインド全種類","ドレープカーテン（既製品 幅100×丈200）","枚"
"カーテン・ブラインド全種類","ドレープカーテン（オーダー 1m2）","m2"
"カーテン・ブラインド全種類","レースカーテン（既製品 幅100×丈135）","枚"
"カーテン・ブラインド全種類","レースカーテン（既製品 幅100×丈178）","枚"
"カーテン・ブラインド全種類","遮光カーテン1級（幅100×丈178）","枚"
"カーテン・ブラインド全種類","防炎カーテン（1m2）","m2"
"カーテン・ブラインド全種類","アルミブラインド（1m2）","m2"
"カーテン・ブラインド全種類","ウッドブラインド（1m2）","m2"
"カーテン・ブラインド全種類","ロールスクリーン（1m2）","m2"
"カーテン・ブラインド全種類","調光ロールスクリーン（1m2）","m2"
"カーテン・ブラインド全種類","バーチカルブラインド（1m2）","m2"
"カーテン・ブラインド全種類","外付けブラインド（1m2）","m2"
"カーテン・ブラインド全種類","カーテンレール（シングル 2m）","本"
"カーテン・ブラインド全種類","カーテンレール（ダブル 2m）","本"
"カーテン・ブラインド全種類","カーテンレール（木製 2m）","本"
"舗装材詳細","アスファルト舗装（t=50mm 材工）","m2"
"舗装材詳細","アスファルト舗装（t=80mm 材工）","m2"
"舗装材詳細","インターロッキング（材工）","m2"
"舗装材詳細","洗出しコンクリート（材工）","m2"
"舗装材詳細","スタンプコンクリート（材工）","m2"
"舗装材詳細","透水性コンクリート（材工）","m2"
"舗装材詳細","砂利敷き（t=50mm 材工）","m2"
"舗装材詳細","防草シート＋砂利（材工）","m2"
"舗装材詳細","天然石貼り（御影石 材工）","m2"
